Length,Width,Area,Perimeter,Roundness,Compactness,Target
41.73305850330146,15.32941373400254,637.9046211236872,120.98681743666586,0.5476328692090802,2.6681379326358883,1
42.7127330541488,16.0335339237391,674.3097824552332,116.39370134119338,0.6254755909408363,2.6933633505816483,1
39.81679262741885,13.697122378161476,538.9544620072587,109.46175665730796,0.5652454939000168,2.8864220711257915,1
40.397387470765146,15.539260192955068,625.0157857737905,108.42908625108328,0.6680504401425129,2.655913516017397,1
40.81013167665802,15.62246522064634,634.9369571390296,109.10628270955868,0.670256372050534,2.605681135839854,1
41.50881643244855,14.160243118812282,589.0179760396998,112.46762966816252,0.5851717189437274,2.9395971347161725,1
42.86880672487692,14.844327410017224,633.7259356729602,113.80694335243408,0.6148565827712928,2.867945331675537,1
41.10304537072723,14.389595433890587,585.1469320797366,108.18752082894716,0.6282325853054829,2.852109725776123,1
41.13277520773688,14.302482541872212,588.0229510862208,115.31694100292658,0.5556712336839829,2.85325895317235,1
45.18916626482431,14.307194777212178,642.1183797205011,122.07347658125268,0.5414798984228242,3.196918549793436,1
40.657182380809424,16.001773876246506,649.6320496137796,115.60560886042089,0.6108287867458637,2.502936907014071,1
43.9434160934037,14.255492462671803,625.5395374480237,123.66908930265602,0.5139753646542458,3.090328086981427,1
42.64339825196952,14.11578326433161,604.8457122397268,117.05866188881024,0.5546861979500423,3.073807811314844,1
42.95160894783805,16.188847695372598,698.2792889364407,120.94502361259144,0.599878114465141,2.636408927029549,1
40.21078458334126,13.305659789286327,526.9323021004944,105.99232104572664,0.5894078036363333,3.021344313126617,1
40.77068091107546,15.704570860380596,636.9091799257254,113.87615861734292,0.6171940849043179,2.5431839380118277,1
40.771544513339066,15.351674550566182,626.5210470251797,108.44439207290036,0.6694703263557565,2.6189606832820025,1
40.5129475108538,14.205982776302813,588.308263055456,111.3862117514964,0.5958705816260966,2.8404869918906823,1
43.08279188667518,16.464239346428144,704.9765791660457,122.12963313783158,0.5939398267989326,2.663799735847977,1
41.52225152903922,13.821825137345186,579.3107854688452,114.02547972723688,0.5599092753981234,2.94963040185972,1
43.22252343589174,14.375027385793077,622.0645855597251,110.92479598452968,0.6353134712002045,2.9877137232612445,1
42.851405556295376,14.604883591935485,624.4357211300835,116.04632808673584,0.5826862861239305,2.951775697023997,1
38.62185416333271,14.858416172913124,565.1476569642128,109.54290886182535,0.5918385595394116,2.58494636729935,1
42.8374761927281,14.628406519850008,631.1085905419303,115.77479414206192,0.591678680381148,2.9809662175624188,1
44.09577249846228,13.693890566389223,607.127286244428,119.43292208148269,0.5348616994327026,3.207184662753598,1
39.77681959085456,14.81086497646575,585.9383613121764,108.57276387618872,0.6246259299669854,2.6814441926541783,1
41.10420026519948,17.55091739870609,723.3522114121987,121.26932135344124,0.6180986331081637,2.3557415109215096,1
41.244895421207175,16.244878466648874,664.2143833478029,114.32104483424696,0.6386541959706,2.5349677040013163,1
36.635363322989605,15.0535260744961,539.8134706600672,104.0661585648082,0.6263751716147109,2.4308541274593685,1
43.82511114393517,11.25373744396714,495.6031854898025,114.5029601712475,0.4750185005770577,3.933396910773215,1
40.78720129404871,13.737273676685223,562.5454264099652,107.81573397089282,0.6081394466893216,2.9535490559067883,1
43.976959377615486,15.169806707094516,666.8131622122597,116.37906444206612,0.6186774752230485,2.9140657506332843,1
42.4770908806568,14.782479000496162,629.1355473638945,114.61572793002811,0.6018186670250966,2.864384546175462,1
37.62459174886564,15.02140601840146,565.179462616338,102.5771326908141,0.6749865605212889,2.539010146945381,1
40.02884988640152,18.03256165055565,717.9907008904606,117.10495230441062,0.6579276833797616,2.215510324906228,1
40.44060178726131,14.080564970474448,568.713396963654,111.94406136821976,0.5702971542558594,2.831983174944523,1
42.49848326887965,16.304852736837894,691.0847551134403,120.9813060531657,0.5933413830521475,2.621813015114577,1
42.99504687179077,16.32445233445025,710.1731806964707,127.09995820025702,0.5524377095129152,2.6640155078083616,1
42.58741392891763,13.065570205723104,558.3942876051749,108.07233022109575,0.6007887606433445,3.288282486552854,1
43.86801983908457,16.859503979078042,741.5589588546057,120.18712167355366,0.645118774424256,2.6137056801824703,1
43.48323970870101,14.993826640172603,650.8346434028281,115.20804243566792,0.616190404900477,2.895381446497676,1
43.137094279851,16.803769814005562,723.3593080002441,127.78900567894269,0.556643261955618,2.5845632940837158,1
44.26183838854399,16.351742660252473,731.6235138208151,116.39462438391584,0.6786278407781772,2.7414086733998064,1
40.4218928459044,15.39897958611014,624.7005389480204,116.48251382769428,0.5785758144226962,2.638399957358347,1
40.823312704046856,15.680904503588836,648.5815764795715,117.67225247663836,0.5886082412472797,2.599174352373936,1
41.96968529653071,16.61143203271977,691.7928116961455,113.42752096604616,0.6756923908690967,2.537841305143545,1
42.6030102099223,13.175321785569556,570.607683665894,113.0357238525288,0.5611979035155608,3.239057784141268,1
39.56637993754703,13.729182471912198,541.2009928945365,106.41217974672892,0.6006006114072823,2.9033644292226004,1
42.50957524312557,15.090202368421425,644.371719935552,116.56223713780813,0.5959784930756638,2.829520269294971,1
42.52501704909858,16.02549907844593,682.4034975302089,120.2660155558077,0.5928779003692591,2.6553124269906863,1
43.04599214406056,16.633687746050366,705.1038041594262,120.11732293122914,0.6141177256615734,2.57516599620658,1
43.48766348423196,17.129248142071276,744.5385585409364,123.16448286932793,0.6167740353630964,2.520337707458289,1
39.29424494945803,14.60881105420697,576.8371046032826,103.65812985472294,0.6746154975550749,2.6567305142718163,1
41.34310115710753,15.65932338219238,652.3327796374123,117.17366044478432,0.5970615056231782,2.6331417499082472,1
39.17563004882863,16.332851744024058,640.2413537394938,114.60207828028176,0.6125881607862046,2.442939700499865,1
41.10143237366565,15.34667447633243,629.2420203162674,110.51791442489728,0.6473843839377758,2.697008536760243,1
42.64132017140748,13.832741595570376,580.8521914828419,110.69652776163122,0.5956724293269905,3.136408224625151,1
41.01887797292129,15.477441729685117,624.3469029575909,113.97541263112744,0.6039673747474443,2.619564865524192,1
42.432795126886745,16.167696637704086,687.7724170731866,116.2655128034616,0.6393707962814849,2.6413112172045747,1
40.39563973454418,16.289094193893295,653.0859098201587,111.5620186508022,0.6593977336346923,2.510835984960729,1
41.74745340535856,14.238868491567132,591.4203222183894,108.34590680799177,0.6331127941865904,2.9427042553575986,1
41.306977267125504,15.416835789143184,643.0526570658756,116.81625268423176,0.5921747154631299,2.6830768346509184,1
42.56162687672536,14.30497923323981,609.4070681075315,110.60864513378444,0.6259493687922174,2.9588951930806093,1
40.81933473997199,14.49533102821858,602.9908307445622,110.51247546150424,0.6204373838370668,2.817384865040178,1
41.76995423648805,15.129295857179764,631.5351514462388,113.67183252931358,0.6141884847738159,2.7360873704669983,1
46.04769383991366,14.36727563117113,658.2326037288186,118.79195335067158,0.5861586883357308,3.203946213159953,1
41.5947608976016,15.134297240061525,639.075941013407,118.22573078473664,0.5745638763886217,2.7553589627329687,1
43.52940523827063,14.213900129471714,620.5188544343808,114.09193660515976,0.5990387854491733,3.0878368972789487,1
40.46850941962101,17.418798542353283,714.7658542992575,116.24892991591568,0.6646541696241635,2.3489485937121213,1
40.81950426773024,15.377539868274562,630.8369621033345,112.42572155564274,0.627184950140162,2.6909832127021747,1
41.92154168162317,14.166783082220723,595.6581852777811,113.66006060869672,0.5794169710457727,2.975965319284996,1
40.54378710944523,17.727563975729726,709.5605904971784,117.40540011724862,0.6468792263486688,2.259280137428385,1
40.213552416245456,13.739572238277455,550.4782433050588,108.36320657512222,0.5890963439432334,2.9301118966915274,1
43.28457278797747,13.935129803042855,594.2187846183399,114.55935572029765,0.5689775301517486,3.1177271527386816,1
41.28863805795939,15.849829995130982,660.2201889509315,115.61715996447968,0.620660447707667,2.604070269194099,1
42.344422468973065,17.91745855911603,758.5147310038124,123.42634769437744,0.6256884348778653,2.4250383289176582,1
40.7228784144038,13.353549642484095,535.4891594315258,109.60142371395068,0.5601807182154686,3.060590851507892,1
39.71601043285094,16.802548307050916,666.3339339259074,117.48350906704808,0.6066636521367001,2.4198259342951967,1
42.38565227425577,14.85695959402549,626.9422960189506,116.89045042861896,0.5766062821905554,2.8831242983902667,1
45.50420855722479,15.905537372221264,717.5351765200851,125.02525755764069,0.5768428914145264,2.894241764055262,1
43.05781638318914,15.388950706563993,657.6507612834015,118.17544680543968,0.5917669213032295,2.7691445840457134,1
40.706525536592,14.524375530844992,595.6650755295112,110.2717428299159,0.6155786155157628,2.788446593531328,1
41.727612887070165,16.14458889324969,669.1773219755607,114.1197286418874,0.6456982627941714,2.599128920830664,1
41.88915398390846,15.79980436752126,655.779854895622,112.31208836078088,0.6533034173238702,2.635058239052537,1
43.16713977884972,14.44639825999815,624.7392061248913,111.63622491182292,0.6299387748487881,2.974492376360236,1
38.166830139546455,15.643402053972023,601.2149504185554,103.82773559765096,0.700830301053226,2.464741299155587,1
44.98495296535611,14.544149180735122,672.2464334441779,121.32813885627758,0.5738723488526429,3.1065206052900423,1
42.00487068592837,16.287700779375758,673.4466005577175,114.76593727152904,0.6425205365703429,2.584712430868989,1
40.86613246526835,15.27339968950267,616.3629221715929,107.44226005890108,0.6709591798293661,2.649803564676682,1
44.47733568135639,14.835540644445476,663.7504731142411,125.36558904204414,0.5307109110314466,3.019176249589748,1
43.59987932157802,14.517922019397307,627.7522135656468,117.4096908713784,0.5722558323214895,2.960299906501375,1
42.87502270489509,13.357445251751892,569.706718343991,108.83845093479675,0.6043610973026036,3.186187037107077,1
41.78602666594757,14.493497176233411,605.303902533566,109.60380520649905,0.6331871222333391,2.894526979838727,1
44.168000238873226,15.684945862670874,686.5882171808714,115.01132375775566,0.6522663976084481,2.8094083319493754,1
42.17469609438998,14.786471843462095,625.569445170811,119.64259909881838,0.5491787373346454,2.841999664884879,1
40.65576183789267,15.404034064897928,627.7853932086763,111.8121716122363,0.6310196826401983,2.608162438039253,1
42.5949058524814,16.007055414550734,687.217115714563,112.56346886156436,0.6815675339902876,2.6925104562006283,1
39.388797352864245,14.58929023453002,581.8157294748063,107.57222735153836,0.6318223727925015,2.7005996059333666,1
39.45239762953579,13.133088086587426,513.6112819534129,102.3770845548482,0.6157988922873449,3.01426397101915,1
39.77918168862541,15.461805019410264,620.6919547691157,117.90389662079716,0.5610862984157067,2.577732917372045,1
43.119843596169794,17.39402257262787,749.5437157920896,122.44440722864957,0.6282448327302634,2.4678224352922804,1
44.076353061556674,16.50684157383599,728.0156569739781,119.03062678584598,0.645703503076645,2.705792369620392,1
39.9588108364757,15.247046222180511,618.7037236558247,110.917030844252,0.6319695060705702,2.611685687245336,1
42.72901294818059,13.72587954688275,586.5891339353122,111.25912916409304,0.595487384203202,3.110781168351612,1
40.98284377541704,14.19285799900181,581.8024188851866,113.16160331953692,0.5709357033429525,2.8914639179714494,1
43.63166233478529,13.323294900369458,583.105049086881,115.05607063036264,0.5535254452888484,3.297373712423415,1
39.92010229443266,15.629316504523118,625.3678072299689,108.57787186060348,0.6665960478679553,2.602681877393505,1
40.82116390440126,17.12562122759083,695.9148054911568,125.83519062628618,0.5522830536363752,2.373677125092907,1
41.203547902624585,13.418573408365198,546.0598559805691,110.11611544890089,0.5659112783916884,3.0681489789145138,1
39.82148131860608,15.290085776248684,602.1945042583436,114.4848776452642,0.5773649332601751,2.6119883081987068,1
43.80992951110774,15.089127001650471,658.0381572886173,119.94271165196744,0.5747953093139249,2.893542394358093,1
43.88098267213353,15.44580596268712,670.4768751616152,124.3085483851798,0.5452449822699702,2.8396785317098323,1
42.00241965106896,16.49241033638026,700.4533655692892,118.72459450783892,0.6244644225019294,2.553715376484452,1
39.87878883700917,15.408930936938855,612.7183928500203,110.86726497629456,0.6264178341284253,2.5793699150475757,1
41.65934818273684,15.422895988048984,638.9884629406176,110.19452168601804,0.6612761702121946,2.662034637387163,1
41.28207796290869,16.081828330117414,662.2446971521751,116.22754853325908,0.6160418237421666,2.582140085974237,1
42.47658522466075,14.01794392818598,588.1689914726059,113.93393273728718,0.5693847244367432,3.0320616895214347,1
41.92374184892845,16.150601660284842,665.3740023008891,116.70242079681292,0.6139259095091363,2.6039053791754863,1
40.138395729880095,14.79050743327618,581.1036137188837,109.08852060833968,0.6136282367340586,2.721052681337095,1
43.19986494685573,16.020983368263007,690.2055221655947,116.80070616615647,0.6357660849725414,2.7222639411349143,1
42.46989787830717,14.992863626371603,650.4609283806744,113.57773763338436,0.6336430143649602,2.8363759674922013,1
43.214154006354505,16.262104673058293,705.1156697917219,120.46741489117018,0.610563795295812,2.6470864271925065,1
41.23076983989131,14.275376939815766,586.2635779176435,110.47066177919736,0.6036828898022097,2.9101024319635216,1
44.013148442154886,15.67161195494652,684.0871200087679,116.83069624045534,0.6298068037304588,2.86862125456254,1
41.8027410843047,14.735484059788533,611.2519944141312,108.02337839735084,0.6582557205611077,2.8339804153312924,1
40.3453247094678,13.510224127287676,533.6601272894366,109.34824452231456,0.560855507548411,2.989210131977,1
42.010224574322606,15.708078969233693,667.3023981500087,122.86553972544912,0.5554850359577127,2.6970987579032597,1
42.9846390506868,15.380061608469394,668.8576038044121,117.79280748340032,0.6057675244396442,2.7800166926895518,1
42.26501741743559,16.582066296445316,712.9600381862741,118.71086935037526,0.6357612899819022,2.505568025572808,1
44.50886757626092,16.579221508427338,735.3356067978312,123.3798544534498,0.6070255246069787,2.7232029868573906,1
39.65528733632205,16.524843141608784,647.6636882926218,114.96591266310712,0.6157738333289594,2.3944882863448536,1
41.2434420167478,15.207444595498696,618.1775952175948,111.8750166367857,0.6206644901488098,2.6645790196796044,1
40.73768940355986,15.181837142321294,625.2555677714588,115.3603866810211,0.590410436175219,2.7188569855795794,1
42.735096192967056,16.6456534321159,706.4848482531625,123.68398568633472,0.58034436575288,2.5918220848402727,1
41.17622801445369,17.073393623186817,698.7129715650916,118.02744498057602,0.6302932533664194,2.382035582870232,1
42.64641909430656,12.748124618265,548.8774402403931,112.49233391034362,0.5450538232866037,3.299294861836931,1
41.32639743850563,15.457872023227408,642.9936654326797,114.9908892190353,0.6110682141988364,2.678557693855154,1
42.67069530399754,14.986387433814857,627.898751549864,114.58891906868368,0.6009166509980949,2.822484409759646,1
40.36937637218004,14.388208466349766,587.1050885963836,105.7533259765646,0.6596865637651886,2.8024329114230966,1
41.71358236640072,14.866560908038116,616.2717358457536,118.3319303684409,0.5530675978309707,2.780427006054952,1
41.03680415467469,16.89651209965172,694.2227792180665,110.48594046506469,0.7146521265193995,2.3895765084247484,1
41.67940854306533,15.31881015110024,632.1247684379649,117.18382133094296,0.578465362579554,2.6833763765630843,1
41.45095396312303,15.496529072464089,642.7745827837576,115.01913652036431,0.6105600065436259,2.7246503789330343,1
40.5453361117428,14.763763652848173,601.4885012412295,111.28024643363116,0.6103810413366743,2.754080104211126,1
42.807494832997335,15.70902040882048,669.2831123053896,111.6582562851635,0.6745871249053437,2.686307309931579,1
41.71367514269021,14.195836710443755,595.6291616338337,107.73721806456668,0.6448434635340322,2.947629640130484,1
40.52476945707463,14.515890745050235,595.0959166960499,104.88284136466793,0.6798106215784787,2.8096813298548184,1
39.32145456678421,13.943413443893268,556.278799675532,103.2012984095007,0.6563448021409257,2.837024414624852,1
41.06426070540538,14.351569722636125,591.27224384642,108.75923597371218,0.6281524533162146,2.8656941086478738,1
42.83279171393935,14.595180334173095,617.9533018256407,114.30337630290435,0.594357029474494,2.886226474435895,1
40.69135944106304,14.89944451494906,605.961638381021,105.73169626272662,0.6811528777860993,2.743063694979986,1
42.2314666722618,16.58847506162094,706.8775636599536,115.49984056207968,0.6658728260798041,2.535298598379186,1
42.26136809174612,16.160528701011085,675.6491361290754,109.25259823300894,0.7113241304263404,2.6614555036072347,1
43.47554637870572,14.808651202971856,640.9678508881404,118.76077354373274,0.5710841091157776,2.9216912768952774,1
39.96010683910594,15.729366031781806,618.915405601086,114.59656693238608,0.5922402809675449,2.6221928204568505,1
37.5859069978721,14.52779372563304,529.6369960990528,103.59077143813134,0.6202203949922498,2.5923915028416213,1
38.651398420213816,15.268760990720091,588.8255944940263,109.6561981794476,0.6153612913399942,2.5679801130018376,1
42.56325917636987,16.600392570859185,706.0323983715293,116.27168740710076,0.6562760324536051,2.529453040025417,1
39.07118621415596,15.314613558048777,601.9392638945288,108.1505050806184,0.6467038297873666,2.548212384202618,1
40.627899052368335,15.01424566573812,601.2773925108289,109.91564490234347,0.6254112863359366,2.696813142901545,1
42.49656008147115,14.707915725733812,628.894416470209,111.64113732038253,0.6340727637659244,2.870750151054477,1
43.24983679751109,14.033245475195288,604.4601630832561,107.75341652983288,0.6542073959653804,3.1652741363950234,1
40.21303990171066,16.451749319909332,661.8678711761593,109.91428613208883,0.6884507487453516,2.518969951390027,1
40.79117293946423,15.473404957492225,627.9383698445673,103.72403734199912,0.7334458566525078,2.64498986596754,1
42.03722700058927,14.11188060306819,604.1945834949976,111.94246360407824,0.6058944446528366,2.961254977047009,1
42.411900499997245,15.673081609693517,662.3719465150706,112.83096387194097,0.6538154788643057,2.703803966400148,1
40.61256566171138,13.580693265413895,544.0799650456632,101.79137990491486,0.659858164101879,3.0014031512277106,1
43.91731948792201,14.82295372799193,648.7830445724321,114.06203789031338,0.6266529697276058,2.927403080068673,1
42.81031278303661,15.221208041751783,648.5737657117456,115.85888821188703,0.6071703123146006,2.888964413739863,1
43.56580673042597,15.802083729771416,688.5285276144564,120.3006592637785,0.5978548934699238,2.699633195629742,1
42.67738146497352,15.814336918450438,674.7337265450143,121.365346676518,0.5756425407062717,2.6751268269056268,1
43.822761422197615,14.84581181551175,656.8593867988302,119.50248335087797,0.578000765880018,2.9409843973552325,1
40.94968460772919,15.418658795552128,628.3847605665936,116.51421587063712,0.5816713517192381,2.672074197569186,1
40.20696460419832,13.727664658831817,554.981961818533,105.65463571228452,0.6247577007145617,2.922822192638324,1
40.508638145318216,15.450458086307291,628.8260527479227,109.56401782916936,0.6582706483461402,2.632642017016567,1
39.30947671605395,14.412023410948716,580.5862450582721,109.37678088221708,0.6098546393107764,2.7297939946266148,1
41.78185318508054,15.413696580784062,634.5951883943548,113.9498563547718,0.6141565313937452,2.731745728132902,1
43.32644322630611,13.485067053946317,573.8935005177218,115.0597867098221,0.5447459888337499,3.212989219011844,1
43.279659073494194,15.59969409965867,671.1648455538511,116.02616142988398,0.6265088583892988,2.725050056360582,1
38.660487930428765,14.606580763090404,560.7134672335477,111.04678393919284,0.571398216499299,2.6231730244701428,1
43.61973879596359,16.065781684548604,697.9287733505647,113.33645050091968,0.6827815118758483,2.719335454079517,1
42.58120574296148,16.75835809444175,712.8147062762973,121.39189984776708,0.6078649444595022,2.599569151870802,1
42.41537676583856,14.37220250324182,614.7731020434362,107.1314139836594,0.6731177572821813,2.95921590312489,1
43.40217808455945,14.66009235119311,629.1661648490737,116.83231731572188,0.5792275918943435,2.946900797940034,1
43.00100847734533,12.17347649588793,533.5671888142001,110.85374568076897,0.5456299923758138,3.53913274455377,1
42.58156814846048,13.139444024821756,560.5303823577023,115.1499456265514,0.5312287209036596,3.2328608623338546,1
40.78092924795133,15.2649180471029,623.294380129845,119.45967952821395,0.548858487490205,2.709767377880998,1
43.12893396460007,16.291779331164644,705.68989082425,120.95996094153372,0.6060946971397373,2.668904290683966,1
37.66811046468631,15.057346965426136,569.4789149354931,112.36477660117956,0.566796457903623,2.4688278327615323,1
43.04189530098503,15.967446390263028,685.6837756536153,120.60058108604804,0.5924271274598031,2.6617802219330824,1
40.24037051838599,13.97116837767366,564.8900968888561,110.7074075865057,0.5791892105532792,2.879777921263175,1
43.35829378585046,14.783271096603476,635.679914015866,116.9640568299146,0.5839067647708663,2.973629248698512,1
41.94050386440878,14.110794074613528,598.8997478586408,117.40824411062032,0.5459675214995322,3.00060830740462,1
41.76193502757237,15.183947861909964,644.392745744381,115.27474748864212,0.6093855440480708,2.753206419260768,1
41.70623753891739,14.772833720695614,624.0207405270867,118.28740733390228,0.5604435338184255,2.8054179993103183,1
40.86425297056524,14.562569566171357,592.5126839669538,107.55341507298849,0.6436638315705865,2.805159149043788,1
40.64985025475781,15.016578421198036,609.2848396910604,112.48492721088812,0.6051200915345898,2.689054436269747,1
41.09685734109076,17.452094993495322,711.4709688320532,115.73661002304316,0.6674604433544004,2.3767326919183684,1
40.8386943915048,15.331545004155506,620.1790211034479,111.29871051391744,0.6291390899533028,2.662456561086579,1
40.97382270717124,14.604868683679802,591.1100619669705,109.45735880704632,0.6199951428080728,2.827353443826516,1
43.45230917233791,14.7109325763417,641.9508835804093,112.7929811315492,0.6340850509189637,2.8985784103347823,1
43.04676858690305,15.372259077273691,660.8340251194605,126.0950741861473,0.5222831525919711,2.828478373510164,1
44.86307816714615,15.40577596753394,694.7383842769912,117.35855415769952,0.6338721304265009,2.888315071694571,1
42.6708266620275,15.521769255363052,661.5804773163646,115.80997660050696,0.6198699702533731,2.729076397979092,1
41.14009700331646,14.371690513282068,586.5134923789109,111.2574146013852,0.5954289468198498,2.880173446012671,1
42.89052779049534,15.24706107820336,668.0405605539722,114.64474223412438,0.6387110231083553,2.836973740310893,1
40.88196578731863,15.42492823765396,638.9409068453008,113.28811926847972,0.6256073232229754,2.656232826106241,1
39.70951131710643,16.118732265001164,636.9089152276189,113.18684934778756,0.6247341546656301,2.471796207062534,1
41.580217164999176,15.429271369741691,642.0644065452756,115.1528215266956,0.6084701695432279,2.725736088651729,1
41.36383692637918,16.370462770623128,670.9753637217239,114.29039121540852,0.6455011195414107,2.5036673363639057,1
43.21884009507431,14.86093176148902,644.7394129393302,118.85728920236792,0.5735119103000632,2.902184877698616,1
42.93568196239319,15.663785228978956,671.2613968032523,116.88096062370272,0.6174673406782482,2.7489811574871994,1
42.49268524127008,14.745236109914211,615.6808476592117,115.52271879036032,0.5797365815122724,2.8797135361272725,1
40.54802900679907,15.782550485870136,640.0370825497615,112.9556306627866,0.6303753634152894,2.606859804337291,1
41.12432104689346,16.35724325706527,661.1248950114413,115.92378402411124,0.6182274394511109,2.5244472140265053,1
41.94178820190013,15.488143864551423,645.0129405343114,114.91964163426734,0.6137475418470174,2.72640809015,1
43.39310660557317,15.685927397137736,677.2795278314434,116.7134068005758,0.6247932374739864,2.7735892244864235,1
41.24200542343906,15.28522016718586,627.0299955393931,113.1107380525404,0.6158720691406766,2.6844980505226546,1
44.26218370135407,15.516184146614297,681.3595519964255,117.61492410141732,0.6189582377955573,2.851739667418048,1
40.50399365199677,17.1088714529874,687.3109095858631,116.16844117830422,0.6400100267926895,2.3176157092584493,1
39.05928631141256,15.124546292340913,588.563511706884,107.98593750890323,0.6342621453031331,2.626243948399249,1
39.06821888606786,15.690108509656651,614.7633851421771,109.36128639824123,0.6459377064508005,2.4984766123759874,1
41.27207203884648,14.024339464329612,579.930426780913,110.98902745158352,0.5915965973376934,2.9485553088044223,1
41.17170484663052,16.039235307638396,659.33097604139,118.42041405670363,0.5908268089390379,2.580631410392515,1
45.18872889434487,12.917603649854854,581.3347123218011,115.13383203354029,0.5510997332126447,3.428238780183184,1
41.67417670913194,14.256418485169831,591.4397800452371,111.00955818381765,0.6031143298912115,2.916392436018956,1
40.69622669841609,14.404111242283076,582.8195700113334,107.54101914202774,0.6332798861259615,2.867247739158676,1
40.94237849823167,16.277577891228297,667.5198282614242,113.33318058318224,0.6530702205239419,2.4597748675714444,1
40.108588736698245,15.816115219416508,637.3635460744479,112.30924134884016,0.6349888468634065,2.5180126793271524,1
43.47969177976001,16.203497164997138,702.674953309032,117.1381583779333,0.643528156953251,2.675456504007704,1
42.27046811274625,11.05725927514376,469.23190040716617,103.33492795692834,0.552208530887473,3.824105803009164,1
